"filename", "language", "Markdown", "C#", "JSON", "XML", "comment", "blank", "total"
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Prefixes\Ecstatic.cs", "C#", 0, 39, 0, 0, 1, 3, 43
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Prefixes\Exuberant.cs", "C#", 0, 42, 0, 0, 1, 3, 46
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Prefixes\Negative.cs", "C#", 0, 39, 0, 0, 1, 3, 43
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Prefixes\Neutral.cs", "C#", 0, 39, 0, 0, 1, 3, 43
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Prefixes\Static.cs", "C#", 0, 39, 0, 0, 1, 3, 43
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Prefixes\SuperChargedPrefix.cs", "C#", 0, 39, 0, 0, 7, 8, 54
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\BalloonProjectile.cs", "C#", 0, 37, 0, 0, 0, 7, 44
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\BellowsAirProjectile.cs", "C#", 0, 31, 0, 0, 0, 6, 37
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\BloontoniumDartProjectile.cs", "C#", 0, 33, 0, 0, 0, 5, 38
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\BolaProjectile.cs", "C#", 0, 37, 0, 0, 0, 7, 44
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\BombBayProjectile.cs", "C#", 0, 89, 0, 0, 0, 9, 98
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\CoconutProjectile.cs", "C#", 0, 31, 0, 0, 0, 5, 36
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\ConsumingLensLaser.cs", "C#", 0, 56, 0, 0, 0, 7, 63
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\CropDusterProjectile.cs", "C#", 0, 54, 0, 0, 0, 9, 63
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\CustomDartProjectile.cs", "C#", 0, 116, 0, 0, 0, 18, 134
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\DragonsBreathProjectile.cs", "C#", 0, 31, 0, 0, 0, 6, 37
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\HandCannonBombProjectile.cs", "C#", 0, 53, 0, 0, 0, 7, 60
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\BagpipeBlasterHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\BalloonHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\AdamantiteBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\BlowgunRevolverHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\ChlorophyteBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\CobaltBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\HallowedBlowgunHoldout.cs", "C#", 0, 17, 0, 0, 0, 5, 22
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\HellfireBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\LunarBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\MythrilBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\OrichalcumBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\PalladiumBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\PhantomBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\Blowguns\TitaniumBlowgunHoldout.cs", "C#", 0, 5, 0, 0, 0, 2, 7
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Blowers\TonboneHoldout.cs", "C#", 0, 28, 0, 0, 0, 4, 32
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\ChargeWeaponHoldout.cs", "C#", 0, 211, 0, 0, 16, 28, 255
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\CopperCrossbowHoldout.cs", "C#", 0, 19, 0, 0, 0, 4, 23
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\CrimtaneCrossbowHoldout.cs", "C#", 0, 18, 0, 0, 0, 5, 23
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\DemoniteCrossbowHoldout.cs", "C#", 0, 12, 0, 0, 0, 4, 16
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\GoldCrossbowHoldout.cs", "C#", 0, 12, 0, 0, 0, 4, 16
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\HellfireCrossbowHoldout.cs", "C#", 0, 13, 0, 0, 0, 4, 17
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\IronCrossbowHoldout.cs", "C#", 0, 13, 0, 0, 0, 4, 17
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\LeadCrossbowHoldout.cs", "C#", 0, 12, 0, 0, 0, 4, 16
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\PlatinumCrossbowHoldout.cs", "C#", 0, 9, 0, 0, 0, 4, 13
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\SilverCrossbowHoldout.cs", "C#", 0, 16, 0, 0, 0, 5, 21
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\TinCrossbowHoldout.cs", "C#", 0, 13, 0, 0, 0, 4, 17
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Crossbows\TungstenCrossbowHoldout.cs", "C#", 0, 12, 0, 0, 0, 4, 16
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\AntlerSlingerHoldout.cs", "C#", 0, 36, 0, 0, 0, 3, 39
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\AshwoodSlingshotHoldout.cs", "C#", 0, 14, 0, 0, 0, 3, 17
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\BorealWoodSlingshotHoldout.cs", "C#", 0, 14, 0, 0, 0, 2, 16
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\EbonwoodSlingshotHoldout.cs", "C#", 0, 18, 0, 0, 0, 5, 23
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\MultiShotHoldout.cs", "C#", 0, 21, 0, 0, 0, 4, 25
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\PalmWoodSlingshotHoldout.cs", "C#", 0, 19, 0, 0, 0, 4, 23
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\PearlwoodSlingshotHoldout.cs", "C#", 0, 14, 0, 0, 0, 4, 18
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\ReinforcedSlingshotHoldout.cs", "C#", 0, 12, 0, 0, 0, 4, 16
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\RichMahoganySlingshotHoldout.cs", "C#", 0, 12, 0, 0, 0, 4, 16
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\ShadeWoodSlingshotHoldout.cs", "C#", 0, 17, 0, 0, 0, 5, 22
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\TripleShotHoldout.cs", "C#", 0, 21, 0, 0, 0, 5, 26
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Holdouts\Slingshots\WoodSlingshotHoldout.cs", "C#", 0, 12, 0, 0, 0, 4, 16
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\HolyCrossProjectile.cs", "C#", 0, 92, 0, 0, 0, 11, 103
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\HydrantHoserProjectile.cs", "C#", 0, 31, 0, 0, 0, 6, 37
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\LaserProjectile.cs", "C#", 0, 108, 0, 0, 0, 20, 128
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\LightningProjectile.cs", "C#", 0, 129, 0, 0, 6, 16, 151
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\MegaMortarProjectile.cs", "C#", 0, 31, 0, 0, 0, 6, 37
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\MonkeyDartProjectile.cs", "C#", 0, 33, 0, 0, 0, 5, 38
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\NectarNailProjectile.cs", "C#", 0, 37, 0, 0, 0, 5, 42
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\NikolasObliteratorLaser.cs", "C#", 0, 19, 0, 0, 0, 3, 22
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\PixieDust.cs", "C#", 0, 38, 0, 0, 0, 4, 42
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\PotatoProjectile.cs", "C#", 0, 36, 0, 0, 0, 7, 43
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\PremeCalamariLaser.cs", "C#", 0, 31, 0, 0, 0, 4, 35
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\RailRailGunProjectile.cs", "C#", 0, 31, 0, 0, 0, 6, 37
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\RailgunLaser.cs", "C#", 0, 19, 0, 0, 0, 3, 22
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\RayOfBloonLaser.cs", "C#", 0, 56, 0, 0, 0, 7, 63
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\RefractinatorProjectile.cs", "C#", 0, 31, 0, 0, 0, 6, 37
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\RocketBalloonProjectile.cs", "C#", 0, 37, 0, 0, 0, 6, 43
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\RocketPodProjectile.cs", "C#", 0, 36, 0, 0, 0, 6, 42
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\RocketStormProjectile.cs", "C#", 0, 59, 0, 0, 0, 9, 68
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Rocks\BouncyRockProjectile.cs", "C#", 0, 55, 0, 0, 2, 14, 71
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Rocks\ExplodingRockProjectile.cs", "C#", 0, 35, 0, 0, 0, 4, 39
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Rocks\HotRockProjectile.cs", "C#", 0, 40, 0, 0, 0, 7, 47
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Rocks\RockProjectile.cs", "C#", 0, 35, 0, 0, 0, 5, 40
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Rocks\SinkerProjectile.cs", "C#", 0, 35, 0, 0, 0, 7, 42
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Rocks\SpikyRockProjectile.cs", "C#", 0, 69, 0, 0, 2, 12, 83
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Rocks\SplitterBrokenProjectile.cs", "C#", 0, 36, 0, 0, 0, 6, 42
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\Rocks\SplitterProjectile.cs", "C#", 0, 52, 0, 0, 0, 7, 59
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\RubberbandProjectile.cs", "C#", 0, 51, 0, 0, 2, 14, 67
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\SnailProjectile.cs", "C#", 0, 31, 0, 0, 0, 6, 37
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\SuperSlimerProjectile.cs", "C#", 0, 36, 0, 0, 0, 7, 43
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\SuperSoakerProjectile.cs", "C#", 0, 35, 0, 0, 1, 6, 42
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\SupremeCalamariProjectile.cs", "C#", 0, 25, 0, 0, 0, 4, 29
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Projectiles\TronboneSonicProjectile.cs", "C#", 0, 37, 0, 0, 0, 5, 42
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Tiles\AncientDebris.cs", "C#", 0, 26, 0, 0, 0, 4, 30
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Tiles\AncientTech.cs", "C#", 0, 21, 0, 0, 0, 4, 25
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Tiles\DartAssembleStationTileEntity.cs", "C#", 0, 56, 0, 0, 0, 5, 61
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Tiles\DartAssemblyStationTile.cs", "C#", 0, 68, 0, 0, 2, 12, 82
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Tiles\ElectrudiumBar.cs", "C#", 0, 21, 0, 0, 0, 4, 25
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Tiles\ElectrudiumOre.cs", "C#", 0, 26, 0, 0, 0, 4, 30
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Tiles\PotatoPlant.cs", "C#", 0, 99, 0, 0, 13, 23, 135
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Tiles\UnstableChaosShard.cs", "C#", 0, 26, 0, 0, 0, 4, 30
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\UI\ChargeMeter\ChargeMeter.cs", "C#", 0, 74, 0, 0, 3, 21, 98
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\UI\DartAssemblyStation\DartAssemblyState.cs", "C#", 0, 140, 0, 0, 0, 13, 153
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\UI\VanillaItemSlotWrapper.cs", "C#", 0, 38, 0, 0, 2, 6, 46
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\Properties\launchSettings.json", "JSON", 0, 0, 16, 0, 0, 0, 16
"c:\Program Files (x86)\Steam\steamapps\common\tModLoader\My Games\Terraria\tModLoader\ModSources\ChargerClass\README.md", "Markdown", 2, 0, 0, 0, 0, 1, 3
"Total", "-", 2, 14044, 29, 9, 149, 2349, 16582
